"ID","A","B","QUANTIDADE"
"25071","Hazelnut","Turkey","4"
"25074","Chicken","Cheese","60"
"25076","Fennel","Guava","5"
"25081","Nutmeg","Pepper","14"
"25094","Swiss cheese","Rose hip","7"
"25101","Mandarin orange (Clementine, Tangerine)","White wine","28"
"25114","Pear","Green bell pepper","4"
"25117","Essential oil","Pepper","16"
"25131","Sour cherry","Garden tomato","6"
"25136","Pepper (Spice)","Walnut","1"
"25140","Scallop","Turkey","18"
"25147","Cottage cheese","Prunus (Cherry, Plum)","27"
"25148","Sesame","Rum","4"
"25149","Lemon","Potato","1"
"25150","Baked potato","Oat","24"
"25153","Lingonberry","Blue cheese","4"
"25154","Wild celery","White champagne","16"
"25164","Blackcurrant","Domestic pig","7"
"25165","Green bell pepper","Macadamia nut","1"
"25166","Lentils","Nectarine","1"
"25167","Corn","Cattle (Beef, Veal)","51"
"25170","Black raspberry","Sake","3"
"25174","Swiss cheese","Roe","1"
"25186","Green tea","Parsley","15"
"25190","Bivalvia (Clam, Mussel, Oyster)","Sesame","5"
"25199","Catfish","Mushrooms","31"
"25200","Beer","Cheese","87"
"25223","Cassava","Cocoa bean","5"
"25230","Cheddar Cheese","Bivalvia (Clam, Mussel, Oyster)","15"
"25232","Cocoa bean","Essential oil","2"
"25234","Peanut","Turkey","34"
"25238","Milk (Cow)","Pepper","3"
"25239","Elderberry","Sherry","28"
"25249","Barley","Domestic pig","39"
"25250","Chicken","Nutmeg","4"
"25252","Chickpea","Domestic pig","1"
"25254","Black raspberry","Citrus","24"
"25256","Nectarine","Pineapple","19"
"25266","Mozzarella cheese","Rum","78"
"25268","Liquor","Oil palm","1"
"25274","Cabbage","Cheese","13"
"25277","Liquor","Squid","1"
"25279","Cheese","Freshwater eel","35"
"25285","Catfish","Skipjack tuna","8"
"25291","Herring","Juniperus communis","17"
"25294","Enokitake","Domestic pig","48"
"25302","Plain cream cheese","Olive","26"
"25304","Sweet bay","Salmon","11"
"25306","Apricot","Peanut","21"
"25309","Cumin","Swiss cheese","3"
"25311","Cinnamon","Rose hip","3"
"25315","Avocado","Green tea","24"
"25332","Barley","White mustard","6"
"25333","Beer","Pear","21"
"25335","Endive","Mushrooms","13"
"25337","Pear","Blue cheese","17"
"25339","Vaccinium (Blueberry, Cranberry, Huckleberry)","Macadamia nut","11"
"25346","Green tea","Common pea","35"
"25350","Banana","Watermelon","49"
"25351","Mango","Vanilla","28"
"25352","Lemon grass","Sesame","2"
"25354","Corn","Salmon","29"
"25356","Nectarine","Peppermint","6"
"25360","Apricot","Plant","27"
"25362","Leek","Swiss cheese","22"
"25367","Liquor","Milk (Cow)","3"
"25375","Lime","Salmon","10"
"25376","Sesame","Sweet orange","7"
"25383","Carrot","Prunus (Cherry, Plum)","9"
"25384","Catfish","Roe","1"
"25385","Mandarin orange (Clementine, Tangerine)","Strawberry","39"
"25393","Citrus","Adzuki bean","1"
"25405","White bread","Liquor","3"
"25411","Red wine","Barley","35"
"25428","Broccoli","Catfish","6"
"25436","Green tea","Rubus (Blackberry, Raspberry)","75"
"25438","Beer","Bivalvia (Clam, Mussel, Oyster)","20"
"25441","Potato chip","Sesame","4"
"25442","Mushrooms","Potato","42"
"25455","Essential oil","Nutmeg","2"
"25458","Watermelon","Mozzarella cheese","34"
"25466","White bread","Almond","3"
"25467","Rapeseed oil","Cattle (Beef, Veal)","3"
"25468","Sesame","Cheese","2"
"25477","Roe","Sunflower oil","1"
"25486","Coconut","Watercress","3"
"25495","Coffee","Nutmeg","6"
"25498","Cloves","Sheep (Mutton, Lamb)","5"
"25507","Guava","Mate","22"
"25509","Citrus","Fruits","2"
"25512","Radish","Garden rhubarb","1"
"25518","Cauliflower","Sweet potato","4"
"25534","Haddock","Common thyme","5"
"25536","Blackcurrant","Essential oil","7"
"25538","Domestic pig","Gin","6"
"25543","Grape","Turnip","1"
"25546","Shallot","White wine","2"
"25548","Lime","Sesame","3"
"25549","Chervil","Papaya","1"
"25552","Cardamom","Swiss cheese","20"
"25553","Blue cheese","Red wine","65"
"25555","Nectarine","Pepper","10"
"25558","Prunus (Cherry, Plum)","Essential oil","1"
"25563","Domestic pig","Radish","7"
"25566","Apple cider","Walnut","4"
"25570","Rum","Syrup","2"
"25577","Passion fruit","Watercress","5"
"25586","Lard","Cattle (Beef, Veal)","1"
"25588","Freshwater eel","Olive","15"
"25591","Black tea","Cheddar Cheese","70"
"25597","Domestic pig","Tuna","6"
"25599","Broccoli","Mate","3"
"25604","Gin","Walnut","3"
"25605","Blue cheese","Cheese","132"
"25607","Citrus","Cumin","1"
"25615","Cottage cheese","Lichee","9"
"25621","Peppermint","Green cabbage","2"
"25622","Vaccinium (Blueberry, Cranberry, Huckleberry)","Cheddar Cheese","25"
"25625","Plant","Passion fruit","8"
"25628","Sweet bay","Parsnip","1"
"25629","Endive","Wheat bread","12"
"25633","Ginger","Herring","17"
"25638","Potato chip","Cattle (Beef, Veal)","8"
"25645","Brassicas","White wine","1"
"25646","Corn","Corn grits","4"
"25653","Durian","Bean","2"
"25658","Fig","Oat","10"
"25674","Lemon grass","Red wine","5"
"25676","Cottage cheese","Watermelon","34"
"25677","Nutmeg","Sour cherry","3"
"25678","Cabbage","Grapefruit","3"
"25690","Lichee","Potato","7"
"25691","Eggs","Sweet orange","4"
"25696","Rum","Sweet orange","43"
"25697","Bean","Oat","6"
"25699","Sour orange","Dill","6"
"25701","Vaccinium (Blueberry, Cranberry, Huckleberry)","Plant","12"
"25703","Catfish","Cattle (Beef, Veal)","21"
"25704","Sesame","Juniperus communis","5"
"25708","Grape","Sweet potato","6"
"25712","Anise","Cattle (Beef, Veal)","4"
"25714","Citrus","Sheep (Mutton, Lamb)","8"
"25729","Plain cream cheese","White wine","79"
"25732","White champagne","Sherry","128"
"25734","Broccoli","Wasabi","1"
"25739","Black raspberry","Ginger","26"
"25743","Citrus","Grape","26"
"25752","White bread","Domestic pig","30"
"25761","Rum","Pear","23"
"25764","Elderberry","Essential oil","5"
"25768","Cattle (Beef, Veal)","Cheese","2"
"25770","Cattle (Beef, Veal)","Mango","53"
"25777","Common bean","Red wine","38"
"25779","Clam","Mentha","6"
"25783","Lingonberry","Rye bread","2"
"25790","Nutmeg","Common pea","4"
"25795","Domestic pig","Salmon","47"
"25797","Sesame","Cheddar Cheese","1"
"25802","Butter","Garden onion","15"
"25814","Domestic pig","Salmon","6"
"25815","Chicken","Wheat bread","1"
"25833","Broccoli","Lobster","1"
"25835","Sweet orange","Unknown","2"
"25836","Grape","Sesame oil","2"
"25844","Cinnamon","Pepper","13"
"25845","Essential oil","Sausage","29"
"25848","Anise","Macroalgae","1"
"25864","Sweet bay","Vinegar","4"
"25873","Mung bean","Pecan nut","25"
"25876","Cardamom","Shrimp","7"
"25883","Cheese","Swede","7"
"25885","Mushrooms","Cheese","52"
"25898","Cheddar Cheese","Essential oil","1"
"25901","White mustard","White wine","10"
"25904","Cattle (Beef, Veal)","Pecan nut","45"
"25911","Butter","Cheese","62"
"25929","Green bell pepper","Durian","4"
"25934","Grapefruit","Mackerel","10"
"25936","Mung bean","Salmon","33"
"25937","Herring","Common pea","25"
"25944","Brussel sprouts","Common buckwheat","1"
"25945","Mozzarella cheese","Turmeric","2"
"25946","Vaccinium (Blueberry, Cranberry, Huckleberry)","Sherry","39"
"25949","Grape","White mustard","11"
"25957","Lettuce","Cheese","1"
"25959","Mentha","Bivalvia (Clam, Mussel, Oyster)","1"
"25963","Port wine","Shiitake","41"
"25965","Wild celery","Barley","14"
"25967","Asparagus","Liquorice","11"
"25968","Sweet marjoram","Garden tomato","11"
"25974","Cinnamon","Mandarin orange (Clementine, Tangerine)","15"
"25983","Citrus","Chili","1"
"25987","White bread","Leek","12"
"25990","Lettuce","Red wine","3"
"25996","Cattle (Beef, Veal)","Honey","1"
"26013","Cheese","Peppermint","14"
"26014","Nutmeg","Roe","1"
"26015","Milk (Cow)","Root vegetables","1"
"26018","Dill","Salmon","11"
"26021","Chili","Allspice","1"
"26023","Quince","Radish","4"
"26024","Barley","Rapeseed oil","3"
"26026","Avocado","Grape","26"
"26028","Peanut","Meat","35"
"26032","Essential oil","Sweet orange","2"
"26033","Ginger","Adzuki bean","25"
"26046","Mate","Domestic pig","23"
"26047","Lobster","Salmon","2"
"26050","Leek","Papaya","15"
"26057","Black tea","Fishes","49"
"26068","Liquor","Kohlrabi","11"
"26071","Blackcurrant","Cheese","17"
"26073","Durian","Pecan nut","2"
"26074","Cheese","Mushrooms","52"
"26075","Olive","Winter squash","3"
"26077","Citrus","Bivalvia (Clam, Mussel, Oyster)","2"
"26080","Common bean","Horseradish","1"
"26084","Popcorn","Nuts","1"
"26091","Pepper (Spice)","Macadamia nut","1"
"26096","Domestic pig","Swede","1"
"26098","Cheese","Cheddar Cheese","130"
"26102","Clam","Pecan nut","22"
"26103","Coriander","Herring","6"
"26106","Cocoa bean","Swiss cheese","75"
"26115","Hazelnut","Hazelnut","10"
"26121","Guava","Kumquat","9"
"26125","Blackberry","Citrus","31"
"26134","Avocado","Unknown","1"
"26141","Vaccinium (Blueberry, Cranberry, Huckleberry)","Lemon","1"
"26147","Bean","Gadus (Common cod)","25"
"26150","White bread","Vaccinium (Blueberry, Cranberry, Huckleberry)","21"
"26156","Sweet bay","Star anise","4"
"26165","Liquor","Liquor","8"
"26168","Sweet orange","Soy bean","42"
"26189","Pepper","Plant","5"
"26200","Juniperus communis","Sweet orange","7"
"26226","Sheep (Mutton, Lamb)","Potato chip","9"
"26229","Lime","Pepper","12"
"26254","Asparagus","Black tea","32"
"26260","Green bell pepper","Clam","11"
"26261","Pear","Sake","4"
"26264","Common bean","Cheddar Cheese","43"
"26266","Olive","Watercress","2"
"26270","Swiss cheese","Strawberry","1"
"26275","Cheese","Swiss cheese","127"
"26280","Vaccinium (Blueberry, Cranberry, Huckleberry)","Mate","21"
"26288","Pepper (Spice)","Rum","7"
"26293","Barley","Roe","1"
"26301","Star anise","Pepper (C. frutescens)","4"
"26304","Butter","Wheat","1"
"26305","Baked potato","Okra","14"
"26307","Chicken","Cattle (Beef, Veal)","1"
"26310","Plant","Garden onion","1"
"26311","Liquor","Tuna","1"
"26313","Globe artichoke","Turkey","2"
"26318","Plain cream cheese","Endive","12"
"26320","Green tea","Sheep (Mutton, Lamb)","37"
"26327","Butter","Garden tomato","54"
"26342","Almond","Domestic pig","5"
"26344","Plant","White bread","17"
"26349","Green tea","Mandarin orange (Clementine, Tangerine)","29"
"26366","Cattle (Beef, Veal)","Star anise","1"
"26369","Liquor","Lettuce","2"
"26371","Buttermilk","Cream","6"
"26386","Potato chip","Mandarin orange (Clementine, Tangerine)","4"
"26388","White bread","Coriander","7"
"26389","Common thyme","Whisky","3"
"26391","Garden onion","Swiss cheese","18"
"26395","Essential oil","Common pea","1"
"26404","Blackberry","Cheese","35"
"26407","Rum","Red wine","78"
"26425","Lingonberry","Tea","8"
"26431","Grapefruit","Domestic pig","12"
"26435","Chili","Plant","1"
"26437","Cheese","Domestic pig","5"
"26445","Nuts","Saffron","1"
"26448","Domestic pig","Shallot","5"
"26454","Garlic","Nutmeg","1"
"26462","Cinnamon","Sweet orange","21"
"26463","Brussel sprouts","Watermelon","2"
"26465","Bean","Olive","21"
"26466","Banana","Cheese","50"
"26467","Rum","Swiss cheese","84"
"26469","Beer","Lingonberry","6"
"26477","Sweet basil","Rice","2"
"26485","Papaya","Rapeseed oil","5"
"26486","Liquorice","Lima bean","19"
"26488","Chives","Prunus (Cherry, Plum)","1"
"26491","Sweet marjoram","Allspice","2"
"26496","Peanut","Common thyme","4"
"26503","Parsnip","Cheese","1"
"26507","Peanut","Salmon","39"
"26518","Green tea","Lovage","20"
"26521","Liquor","Grape","1"
"26522","Peanut","Shiitake","49"
"26527","Asparagus","Sour orange","4"
"26533","Radish","Blue cheese","8"
"26540","Lingonberry","Watermelon","3"
"26548","Banana","Coconut oil","8"
"26549","Honey","Scallop","5"
"26552","Rosemary","Pepper","9"
"26570","Lettuce","Domestic pig","2"
"26574","Crab","Other fermented milk","2"
"26575","Domestic pig","Banana","32"
"26585","Rice","Milk (Cow)","41"
"26594","Lemon grass","Macadamia nut","1"
"26607","Cucumber","Domestic pig","4"
"26612","Macadamia nut","Peanut oil","1"
"26635","Anise","Lichee","2"
"26637","Mandarin orange (Clementine, Tangerine)","Rye bread","11"
"26641","Crustaceans","Blue cheese","1"
"26648","Grape","White wine","76"
"26663","Black raspberry","Cashew nut","6"
"26669","White champagne","Saffron","2"
"26680","Mushrooms","Red wine","40"
"26682","Nuts","Soy bean","6"
"26683","Whisky","Liquor","6"
"26693","Peanut","Pepper","3"
"26704","Sweet basil","Pepper (C. frutescens)","5"
"26706","Domestic pig","Rosemary","4"
"26713","Blackcurrant","Lichee","17"
"26714","Blackberry","Turmeric","7"
"26728","Bean","Vaccinium (Blueberry, Cranberry, Huckleberry)","23"
"26732","Citrus","Domestic pig","7"
"26739","Parmesan cheese","Pineapple","52"
"26742","Lobster","Cattle (Beef, Veal)","1"
"26747","Barley","Shrimp","32"
"26756","Grape","Prickly pear","17"
"26762","Buttermilk","Blackcurrant","2"
"26767","Grape","Pear","30"
"26773","Barley","Shallot","2"
"26774","Pear","Blackberry","27"
"26777","Elderberry","Plant","10"
"26781","Clam","Rosemary","4"
"26792","Radish","Cattle (Beef, Veal)","7"
"26798","Mango","Grape","54"
"26802","Vaccinium (Blueberry, Cranberry, Huckleberry)","Wheat bread","19"
"26809","Meat","Cheese","32"
"26813","Essential oil","Peach","2"
"26815","Citrus","Coconut oil","2"
"26819","Sweet marjoram","Mushrooms","7"
"26824","Asparagus","Soy bean","39"
"26826","Macadamia nut","Okra","4"
"26834","Cinnamon","Tuna","6"
"26839","Swiss cheese","Rum","78"
"26840","Essential oil","Juniperus communis","1"
"26845","Cattle (Beef, Veal)","Potato","1"
"26846","Plant","Domestic pig","6"
"26855","Lemon","Scallop","9"
"26856","Essential oil","Cheddar Cheese","2"
"26857","Liquor","Lichee","1"
"26861","Kohlrabi","Pepper (C. frutescens)","1"
"26862","Sweet marjoram","Sesame","2"
"26898","Passion fruit","Turnip","1"
"26921","Sesame","Pear","2"
"26924","Fig","Blue cheese","18"
"26929","Garden rhubarb","Rosemary","1"
"26930","Cottage cheese","Plant","1"
"26933","Haddock","Mate","15"
"26947","Domestic pig","Cream","13"
"26948","Globe artichoke","Cardamom","2"
"26949","Green bell pepper","Caraway","2"
"26952","Gin","Port wine","7"
"26955","Domestic pig","Green bell pepper","1"
"26959","Beer","Peppermint","23"
"26965","Beer","Rubus (Blackberry, Raspberry)","63"
"26975","Vaccinium (Blueberry, Cranberry, Huckleberry)","Okra","8"
"26988","Banana","Other fermented milk","1"
"26996","Passion fruit","Garden tomato","53"
"26997","Oat","Rye","4"
"26998","Green bell pepper","Mandarin orange (Clementine, Tangerine)","13"
"27000","Liquor","Tea","2"
"27009","Chayote","Chicken","1"
"27015","Nuts","Nutmeg","1"
"27017","Oil palm","Whisky","2"
"27020","Red grape juice","Cattle (Beef, Veal)","1"
"27022","Kelp","Spearmint","1"
"27041","Globe artichoke","Passion fruit","4"
"27047","Fishes","Radish","8"
"27054","Sherry","Wheat bread","45"
"27062","Mozzarella cheese","Port wine","61"
"27067","Green bell pepper","Chili","36"
"27073","Roe","White bread","5"
"27076","Leek","Sesame","1"
"27090","Common bean","Coconut","19"
"27091","Clam","Lime","1"
"27099","Garden onion","Adzuki bean","13"
"27100","Enokitake","Potato","42"
"27101","Pepper (Spice)","Green bell pepper","36"
"27102","Leek","Potato chip","5"
"27104","Black tea","Nuts","6"
"27105","Hazelnut","Sour cherry","1"
"27106","Mozzarella cheese","Saffron","3"
"27115","White mustard","Domestic pig","8"
"27124","Nuts","Cheese","5"
"27127","Green tea","Prickly pear","20"
"27138","Lovage","Rosemary","6"
"27144","Plant","Parsnip","3"
"27145","Nuts","Walnut","8"
"27146","Blackcurrant","White bread","18"
"27147","Cheese","Mozzarella cheese","127"
"27152","Blackcurrant","Mandarin orange (Clementine, Tangerine)","33"
"27153","Coconut","Tuna","19"
"27157","Blackberry","Fig","25"
"27164","Green bell pepper","Nectarine","9"
"27165","Domestic pig","Cheese","33"
"27172","Catfish","Walnut","6"
"27175","Chicken","Oil palm","1"
"27179","Plant","Wheat bread","5"
"27180","Wild celery","Ginger","21"
"27182","Herring","Oat","18"
"27183","Cauliflower","Mozzarella cheese","12"
"27185","Peanut","Mushrooms","40"
"27186","Apple","Sweet orange","1"
"27200","Black tea","Prunus (Cherry, Plum)","44"
"27209","Cabbage","Fishes","10"
"27217","Fig","White bread","10"
"27221","Port wine","Sesame","6"
"27222","Chicken","Enokitake","55"
"27225","Fishes","Potato chip","8"
"27227","Sesame oil","Swiss cheese","1"
"27230","Catfish","Cheese","34"
"27237","Cheese","Meat","32"
"27244","Olive","Prickly pear","11"
"27247","Roe","Rum","6"
"27259","Pear","Butter","19"
"27262","Black tea","Pineapple","41"
"27264","Sheep (Mutton, Lamb)","Mushrooms","36"
"27268","Garden onion","Crustaceans","1"
"27272","Baked potato","Other fermented milk","7"
"27273","Caraway","Peppermint","3"
"27274","Fishes","Grape","28"
"27277","Sweet orange","Shallot","3"
"27280","Broccoli","Cassava","2"
"27289","Watermelon","Blue cheese","34"
"27298","Baked potato","Cream","16"
"27306","Cardamom","Sour cherry","4"
"27316","Radish","Turkey","5"
"27320","Cooking oil","Milk (Cow)","1"
"27324","Carrot","Essential oil","1"
"27326","Essential oil","Rum","1"
"27330","Avocado","Rubus (Blackberry, Raspberry)","26"
"27331","Rye bread","Pepper","3"
"27338","Essential oil","Black raisin","1"
"27341","Mentha","Swede","1"
"27342","Cattle (Beef, Veal)","Prunus (Cherry, Plum)","26"
"27343","Sausage","Lemon grass","3"
"27362","Grape","Sour cherry","14"
"27364","Asparagus","Scallop","9"
"27366","Prickly pear","Wheat bread","12"
"27373","Caraway","Parsley","2"
"27379","Blue cheese","Peanut","64"
"27384","Barley","Quince","1"
"27387","Globe artichoke","Domestic pig","1"
"27391","Coffee","Kiwi","15"
"27399","Honey","Turmeric","1"
"27400","Citrus","Enokitake","12"
"27404","Meat","Sweet potato","4"
"27408","Kumquat","Bean","2"
"27413","Globe artichoke","Fishes","3"
"27417","Sweet orange","Pepper","2"
"27420","Angelica","White wine","2"
"27422","Catfish","Lard","1"
"27426","White bread","Mushrooms","7"
"27434","Cabbage","Durian","3"
"27441","Avocado","Vanilla","9"
"27444","Green bell pepper","Unknown","1"
"27448","Apple","Cattle (Beef, Veal)","62"
"27453","Red wine","Chicken","43"
"27464","Milk (Cow)","Sour cherry","8"
"27467","Domestic pig","Turmeric","1"
"27477","Coriander","Peppermint","8"
"27480","Red wine","Carrot","10"
"27482","Peach","Sour cherry","15"
"27492","Cabbage","Eggs","9"
"27495","Cauliflower","Wasabi","3"
"27498","Avocado","Sour cherry","11"
"27510","Eggs","White bread","15"
"27512","Essential oil","Sake","13"
"27520","Barley","Mung bean","35"
"27523","Cumin","Cheese","1"
"27531","Apple","Blackberry","59"
"27540","Catfish","Lemon","10"
"27547","Red grape juice","Cheese","1"
"27571","Carrot","Cucumber","6"
"27576","Sheep (Mutton, Lamb)","Peanut","43"
"27577","Brussel sprouts","Chives","3"
"27581","Mushrooms","Tea","57"
"27591","Rapeseed oil","Garden tomato","3"
"27599","Ginger","Essential oil","12"
"27605","Apricot","Asparagus","13"
"27608","Cattle (Beef, Veal)","Cheddar Cheese","85"
"27611","Cattle (Beef, Veal)","Common buckwheat","1"
"27614","Lichee","Sesame","2"
"27615","Radish","White wine","11"
"27621","Rum","Turkey","29"
"27622","Mandarin orange (Clementine, Tangerine)","Soy bean","23"
"27630","Guava","Cattle (Beef, Veal)","23"
"27636","Anise","Cheese","1"
